coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
183151,https://api.idigbio.org/v2/media/d2a0bf43a0a3dd1c5baec659a4fc63a0,https://api.idigbio.org/v2/media/d2a0bf43a0a3dd1c5baec659a4fc63a0,https://api.idigbio.org/v2/media/d2a0bf43a0a3dd1c5baec659a4fc63a0?size=thumbnail,https://api.idigbio.org/v2/media/d2a0bf43a0a3dd1c5baec659a4fc63a0?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:81dc2fa4-e165-4965-b608-c546dec24531,"2019-06-03 18:17:18",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183151,StillImage,Photograph,en
183151,https://bisque.cyverse.org/image_service/image/00-Cqt5hn58YuDMTPMas9onBQ/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-Cqt5hn58YuDMTPMas9onBQ/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-Cqt5hn58YuDMTPMas9onBQ/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-Cqt5hn58YuDMTPMas9onBQ/resize:1250/format:jpeg,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c0dcc0eb-703d-459d-81f1-ff4b0989873d,"2019-10-22 09:16:23",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183151,StillImage,Photograph,en
183152,https://api.idigbio.org/v2/media/a8209a5f6350589cc4c0bf6bd006997c,https://api.idigbio.org/v2/media/a8209a5f6350589cc4c0bf6bd006997c,https://api.idigbio.org/v2/media/a8209a5f6350589cc4c0bf6bd006997c?size=thumbnail,https://api.idigbio.org/v2/media/a8209a5f6350589cc4c0bf6bd006997c?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:eff8cacb-0810-46ce-b6e8-961af40c7c5f,"2019-06-03 18:17:20",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183152,StillImage,Photograph,en
183153,https://api.idigbio.org/v2/media/e7f0f0da6ebcc579bee262cb40113611,https://api.idigbio.org/v2/media/e7f0f0da6ebcc579bee262cb40113611,https://api.idigbio.org/v2/media/e7f0f0da6ebcc579bee262cb40113611?size=thumbnail,https://api.idigbio.org/v2/media/e7f0f0da6ebcc579bee262cb40113611?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:23da6641-76b3-4e41-84b8-6ab5173aa1ad,"2019-06-03 18:17:25",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183153,StillImage,Photograph,en
183153,https://bisque.cyverse.org/image_service/image/00-SgTJjuVzJMJ5duwn4iL5Ff/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-SgTJjuVzJMJ5duwn4iL5Ff/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-SgTJjuVzJMJ5duwn4iL5Ff/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-SgTJjuVzJMJ5duwn4iL5Ff/resize:1250/format:jpeg,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bb9347b0-8c5f-424a-b3f3-a75762498aa3,"2019-10-22 09:16:22",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183153,StillImage,Photograph,en
183154,https://api.idigbio.org/v2/media/3d5bdb12a494fbc1f88a1dd1f0ec0dd5,https://api.idigbio.org/v2/media/3d5bdb12a494fbc1f88a1dd1f0ec0dd5,https://api.idigbio.org/v2/media/3d5bdb12a494fbc1f88a1dd1f0ec0dd5?size=thumbnail,https://api.idigbio.org/v2/media/3d5bdb12a494fbc1f88a1dd1f0ec0dd5?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:463c2c62-dd56-49f5-ad72-8c30d845a287,"2019-06-03 18:17:24",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183154,StillImage,Photograph,en
183154,https://api.idigbio.org/v2/media/c918fae7bad9e2e235a5f931789ef847,https://api.idigbio.org/v2/media/c918fae7bad9e2e235a5f931789ef847,https://api.idigbio.org/v2/media/c918fae7bad9e2e235a5f931789ef847?size=thumbnail,https://api.idigbio.org/v2/media/c918fae7bad9e2e235a5f931789ef847?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c6339deb-0ddf-45e0-8ee7-6586bd16a425,"2019-06-03 18:17:25",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183154,StillImage,Photograph,en
183154,https://api.idigbio.org/v2/media/3158106d4b27e78cfbbbb273c3b2b989,https://api.idigbio.org/v2/media/3158106d4b27e78cfbbbb273c3b2b989,https://api.idigbio.org/v2/media/3158106d4b27e78cfbbbb273c3b2b989?size=thumbnail,https://api.idigbio.org/v2/media/3158106d4b27e78cfbbbb273c3b2b989?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f356fc05-25fb-47cf-909a-1f2faefcec98,"2019-06-03 18:17:25",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183154,StillImage,Photograph,en
183154,https://api.idigbio.org/v2/media/8f1dc16ea383e05c090dcbe0e49c04d1,https://api.idigbio.org/v2/media/8f1dc16ea383e05c090dcbe0e49c04d1,https://api.idigbio.org/v2/media/8f1dc16ea383e05c090dcbe0e49c04d1?size=thumbnail,https://api.idigbio.org/v2/media/8f1dc16ea383e05c090dcbe0e49c04d1?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:70113ea9-1fd4-4811-ac1c-f901c45f89bb,"2019-06-03 18:17:26",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183154,StillImage,Photograph,en
183155,https://api.idigbio.org/v2/media/40e54791ddbb814dd17b0f18cb3fada3,https://api.idigbio.org/v2/media/40e54791ddbb814dd17b0f18cb3fada3,https://api.idigbio.org/v2/media/40e54791ddbb814dd17b0f18cb3fada3?size=thumbnail,https://api.idigbio.org/v2/media/40e54791ddbb814dd17b0f18cb3fada3?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3634f7d1-f691-4121-a032-589f00e0efe4,"2019-06-03 18:17:24",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183155,StillImage,Photograph,en
183155,https://bisque.cyverse.org/image_service/image/00-zKN8fzYrCmuq534h84CriC/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-zKN8fzYrCmuq534h84CriC/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-zKN8fzYrCmuq534h84CriC/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-zKN8fzYrCmuq534h84CriC/resize:1250/format:jpeg,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7a60dde6-1790-4952-af6c-8d6437424e68,"2019-10-22 09:16:23",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183155,StillImage,Photograph,en
183156,https://api.idigbio.org/v2/media/5fbb554be413871d8527dceae3e8d356,https://api.idigbio.org/v2/media/5fbb554be413871d8527dceae3e8d356,https://api.idigbio.org/v2/media/5fbb554be413871d8527dceae3e8d356?size=thumbnail,https://api.idigbio.org/v2/media/5fbb554be413871d8527dceae3e8d356?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0e59fcdd-7638-4487-aabe-5bbfd123e9a2,"2019-06-03 18:17:17",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183156,StillImage,Photograph,en
183156,https://bisque.cyverse.org/image_service/image/00-gZZqq94gdBuAj7zJN4vSSC/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-gZZqq94gdBuAj7zJN4vSSC/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-gZZqq94gdBuAj7zJN4vSSC/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-gZZqq94gdBuAj7zJN4vSSC/resize:1250/format:jpeg,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7ba13659-0db5-40cd-a131-0e68da208f9a,"2019-10-22 09:16:23",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183156,StillImage,Photograph,en
183157,https://api.idigbio.org/v2/media/6b3679663d4acd7b4cd5318b4fb70e60,https://api.idigbio.org/v2/media/6b3679663d4acd7b4cd5318b4fb70e60,https://api.idigbio.org/v2/media/6b3679663d4acd7b4cd5318b4fb70e60?size=thumbnail,https://api.idigbio.org/v2/media/6b3679663d4acd7b4cd5318b4fb70e60?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d62c2946-a791-415e-a9b4-686c8416076f,"2019-06-03 18:17:17",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183157,StillImage,Photograph,en
183157,https://bisque.cyverse.org/image_service/image/00-GaF7iFQewFbuAsaCMy2Gw/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-GaF7iFQewFbuAsaCMy2Gw/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-GaF7iFQewFbuAsaCMy2Gw/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-GaF7iFQewFbuAsaCMy2Gw/resize:1250/format:jpeg,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:49c25f9a-35da-456e-b044-9c579b6ab6cd,"2019-10-22 09:16:23",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183157,StillImage,Photograph,en
183158,https://api.idigbio.org/v2/media/cd9083f2ee009d0f8cddd225b9c36159,https://api.idigbio.org/v2/media/cd9083f2ee009d0f8cddd225b9c36159,https://api.idigbio.org/v2/media/cd9083f2ee009d0f8cddd225b9c36159?size=thumbnail,https://api.idigbio.org/v2/media/cd9083f2ee009d0f8cddd225b9c36159?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ef4b4cc4-7097-44db-b6aa-b55ea7963fd9,"2019-06-03 18:17:19",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183158,StillImage,Photograph,en
183158,https://bisque.cyverse.org/image_service/image/00-DQucfqR5HW2A33a3fUa5LA/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-DQucfqR5HW2A33a3fUa5LA/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-DQucfqR5HW2A33a3fUa5LA/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-DQucfqR5HW2A33a3fUa5LA/resize:1250/format:jpeg,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:54b28dd8-5802-469a-a497-fd7e93ad0908,"2019-10-22 09:16:22",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183158,StillImage,Photograph,en
183159,https://api.idigbio.org/v2/media/da893c38de3277b4716d3a89a5bba4c5,https://api.idigbio.org/v2/media/da893c38de3277b4716d3a89a5bba4c5,https://api.idigbio.org/v2/media/da893c38de3277b4716d3a89a5bba4c5?size=thumbnail,https://api.idigbio.org/v2/media/da893c38de3277b4716d3a89a5bba4c5?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8d261455-a5ad-46f4-a876-ff9cedea6560,"2019-06-03 18:17:17",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183159,StillImage,Photograph,en
183159,https://bisque.cyverse.org/image_service/image/00-Ru4XXX33NGd8zqGXncaDfE/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-Ru4XXX33NGd8zqGXncaDfE/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-Ru4XXX33NGd8zqGXncaDfE/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-Ru4XXX33NGd8zqGXncaDfE/resize:1250/format:jpeg,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:618653b6-a326-4c8c-8daf-b17357d544ea,"2019-10-22 09:16:23",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183159,StillImage,Photograph,en
183160,https://api.idigbio.org/v2/media/7b38409cb97da91b063a5f63c8812230,https://api.idigbio.org/v2/media/7b38409cb97da91b063a5f63c8812230,https://api.idigbio.org/v2/media/7b38409cb97da91b063a5f63c8812230?size=thumbnail,https://api.idigbio.org/v2/media/7b38409cb97da91b063a5f63c8812230?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:26707ed3-0bb6-4887-a8b5-c399316ed9c1,"2019-06-03 18:17:17",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183160,StillImage,Photograph,en
183160,https://bisque.cyverse.org/image_service/image/00-S5B7A5NxyFjdLn8HYrYBF7/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-S5B7A5NxyFjdLn8HYrYBF7/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-S5B7A5NxyFjdLn8HYrYBF7/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-S5B7A5NxyFjdLn8HYrYBF7/resize:1250/format:jpeg,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:245097a1-c760-42e8-8cc1-5117b8fd5c48,"2019-10-22 09:16:22",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183160,StillImage,Photograph,en
183161,https://api.idigbio.org/v2/media/47045997163af6b943317ee750929aca,https://api.idigbio.org/v2/media/47045997163af6b943317ee750929aca,https://api.idigbio.org/v2/media/47045997163af6b943317ee750929aca?size=thumbnail,https://api.idigbio.org/v2/media/47045997163af6b943317ee750929aca?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6ea75354-3396-4779-b079-507e3374ce07,"2019-06-03 18:17:20",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183161,StillImage,Photograph,en
183162,https://api.idigbio.org/v2/media/58bcb0b07cdf1296af0973b5f780293c,https://api.idigbio.org/v2/media/58bcb0b07cdf1296af0973b5f780293c,https://api.idigbio.org/v2/media/58bcb0b07cdf1296af0973b5f780293c?size=thumbnail,https://api.idigbio.org/v2/media/58bcb0b07cdf1296af0973b5f780293c?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ec5a062d-5c40-402d-8522-64cc9eb55733,"2019-06-03 18:17:19",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183162,StillImage,Photograph,en
183162,https://bisque.cyverse.org/image_service/image/00-QhF3TtxerkZNWqFWxvnBkk/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-QhF3TtxerkZNWqFWxvnBkk/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-QhF3TtxerkZNWqFWxvnBkk/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-QhF3TtxerkZNWqFWxvnBkk/resize:1250/format:jpeg,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2b5f9caf-1d2b-4f4f-90ff-e92beb592942,"2019-10-22 09:16:23",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183162,StillImage,Photograph,en
183163,https://api.idigbio.org/v2/media/f61b6a6dca9e6b8f17aec12679ebe727,https://api.idigbio.org/v2/media/f61b6a6dca9e6b8f17aec12679ebe727,https://api.idigbio.org/v2/media/f61b6a6dca9e6b8f17aec12679ebe727?size=thumbnail,https://api.idigbio.org/v2/media/f61b6a6dca9e6b8f17aec12679ebe727?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9ea005f0-869d-4712-b769-30d765d52cc2,"2019-06-03 18:17:23",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183163,StillImage,Photograph,en
183164,https://api.idigbio.org/v2/media/3aba11d54e0805d61c5a7e6de1a1413f,https://api.idigbio.org/v2/media/3aba11d54e0805d61c5a7e6de1a1413f,https://api.idigbio.org/v2/media/3aba11d54e0805d61c5a7e6de1a1413f?size=thumbnail,https://api.idigbio.org/v2/media/3aba11d54e0805d61c5a7e6de1a1413f?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d957b13b-1a7e-4eaa-8cb8-fb6dcd55ffe9,"2019-06-03 18:17:20",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183164,StillImage,Photograph,en
183165,https://api.idigbio.org/v2/media/f37d39a67a24d268fee7fbb3d2ebfb92,https://api.idigbio.org/v2/media/f37d39a67a24d268fee7fbb3d2ebfb92,https://api.idigbio.org/v2/media/f37d39a67a24d268fee7fbb3d2ebfb92?size=thumbnail,https://api.idigbio.org/v2/media/f37d39a67a24d268fee7fbb3d2ebfb92?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7b08f2d2-05d2-4cec-8343-b8c3b3edd8d7,"2019-06-03 18:17:25",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183165,StillImage,Photograph,en
183165,https://bisque.cyverse.org/image_service/image/00-d5a8BEq5jPkxy9tshBHfjF/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-d5a8BEq5jPkxy9tshBHfjF/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-d5a8BEq5jPkxy9tshBHfjF/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-d5a8BEq5jPkxy9tshBHfjF/resize:1250/format:jpeg,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:16ee7fe8-8570-48a3-a8cf-c066e82a5a15,"2019-10-22 09:16:22",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183165,StillImage,Photograph,en
183166,https://api.idigbio.org/v2/media/55bebd2aaa79db03a29db73533feef26,https://api.idigbio.org/v2/media/55bebd2aaa79db03a29db73533feef26,https://api.idigbio.org/v2/media/55bebd2aaa79db03a29db73533feef26?size=thumbnail,https://api.idigbio.org/v2/media/55bebd2aaa79db03a29db73533feef26?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bda31700-607c-4be0-b564-2351768e2f45,"2019-06-03 18:17:25",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183166,StillImage,Photograph,en
183166,https://bisque.cyverse.org/image_service/image/00-Bv8aNs5xXc4L7MAb9dDZ5X/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-Bv8aNs5xXc4L7MAb9dDZ5X/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-Bv8aNs5xXc4L7MAb9dDZ5X/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-Bv8aNs5xXc4L7MAb9dDZ5X/resize:1250/format:jpeg,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7847d01c-2165-4306-bf2e-74adb2ebc236,"2019-10-22 09:16:22",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183166,StillImage,Photograph,en
183167,https://api.idigbio.org/v2/media/f1db50bf830c2d0a81adf03ea694fc20,https://api.idigbio.org/v2/media/f1db50bf830c2d0a81adf03ea694fc20,https://api.idigbio.org/v2/media/f1db50bf830c2d0a81adf03ea694fc20?size=thumbnail,https://api.idigbio.org/v2/media/f1db50bf830c2d0a81adf03ea694fc20?size=webview,,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:cdd317b3-14d0-48a9-bc16-7c228dfa1720,"2019-06-03 18:17:17",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=183167,StillImage,Photograph,en
