id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,recordedBy,associatedCollectors,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey_dbpk,collId,recordId,references
3482426,UCJEPS,NA,NA,PreservedSpecimen,a22164e0-f83c-4643-8a82-d8399acfa0e1,UC855146,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,"I. W. Clokey, C. B. Clokey, B. C. Templeton",NA,4/15/30,1930,4,15,105,NA,Apr 15 1930,NA,open slope,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Riverside,NA,Gavilan Peak,NA,0,NA,33.8045,-117.3776,WGS84,1109,NA,NA,NA,GoogleMaps via BerkeleyMapper,NA,NA,600,NA,NA,NA,NA,600 m,NA,NA,NA,5/31/12 22:51,a22164e0-f83c-4643-8a82-d8399acfa0e1,46,urn:uuid:51311234-4c51-4ae9-9a98-d68cc39487bb,http://cch2.org/portal/collections/individual/index.php?occid=3482426
40746,SBBG,NA,NA,PreservedSpecimen,101a5d8b-6a27-41cb-ae50-7646c89ef3c4,SBBG168576,77935,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Ralph Hoffmann,NA,4/16/29,1929,4,16,106,NA,4/16/29,NA,clayey bank,NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Rosa Island: Green Cyn [Canada Verde],NA,0,NA,34.0044,-120.1085,NAD83,1500,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:0f678913-8359-4601-8acd-75301f50ca5b,http://cch2.org/portal/collections/individual/index.php?occid=40746
142869,SBBG,NA,NA,PreservedSpecimen,de54d74b-48af-47b8-87b8-d5c13708ee6d,SBBG167335,41443,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,H. M. Pollard,NA,4/16/69,1969,4,16,106,NA,4/16/69,NA,burn on riverine bluff,NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Ventura,NA,"W of Nitroshell, Ventura oil fields",NA,0,NA,34.331,-119.296,NAD83,1000,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:8fc3d0a1-e76a-4d74-bca9-16af7642683a,http://cch2.org/portal/collections/individual/index.php?occid=142869
153837,SBBG,NA,NA,PreservedSpecimen,f455ba18-e087-43dc-9bd9-5bf3bbd70c02,SBBG169382,38470,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,H. M. Pollard,NA,4/16/63,1963,4,16,106,NA,4/16/63,NA,waste area,NA,NA,NA,NA,NA,NA,NA,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Ventura,NA,N Olive St near Chrisman,NA,0,NA,34.297,-119.299,NAD83,1000,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:7fbef77f-1f35-4c25-b415-b553b5b3f174,http://cch2.org/portal/collections/individual/index.php?occid=153837
3232360,UCJEPS,NA,NA,PreservedSpecimen,9967c290-2a64-4541-9ef2-4009ddfd7c69,UC1093138,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. mexicana,207634,(Greene) C. Clark,Eschscholzia,californica,subsp.,mexicana,Richard Snow,NA,4/15/52,1952,4,15,106,NA,Apr 15 1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Bernardino,NA,15.3 mi from Goffs (on road to Lanfair),NA,0,NA,35.113824,-115.179857,WGS84,1000,NA,Rancho Santa Ana (no. 7),NA,GEOLocate,NA,georef from 2006-2015 archive backup file; Tue May 14 14:30:39 2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/30/12 21:39,9967c290-2a64-4541-9ef2-4009ddfd7c69,46,urn:uuid:907663e0-3189-4ea3-a8b1-625c240d3eeb,http://cch2.org/portal/collections/individual/index.php?occid=3232360
3250016,UCJEPS,NA,NA,PreservedSpecimen,4702feb7-88d8-48a2-a3dc-4c100795eb5a,UC765988,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,R. F. Hoover,NA,4/16/38,1938,4,16,106,NA,Apr 16 1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Los Angeles,NA,near Bailey's; upper Antelope Valley,NA,0,NA,34.775955,-118.77268,NAD27,496,NA,NA,NA,Terrain Navigator Pro USGS 1:24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 22:29,4702feb7-88d8-48a2-a3dc-4c100795eb5a,46,urn:uuid:496eab02-054c-406d-b577-fa02d958b358,http://cch2.org/portal/collections/individual/index.php?occid=3250016
3499163,UCJEPS,NA,NA,PreservedSpecimen,2897109d-d33c-46f9-bf59-eabe7811210a,JEPS51770,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Willis L. Jepson,NA,4/15/16,1916,4,15,106,NA,Apr 15 1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Kern,NA,Caliente,NA,0,NA,35.291733,-118.623474,NAD27,1622,NA,NA,NA,Terrain Navigator,NA,NA,390,NA,NA,NA,NA,1280 ft,NA,NA,NA,11/26/19 14:37,2897109d-d33c-46f9-bf59-eabe7811210a,46,urn:uuid:b3f65c2d-b795-4f45-861c-7ee549eb3e47,http://cch2.org/portal/collections/individual/index.php?occid=3499163
114075,SBBG,NA,NA,PreservedSpecimen,a3ed8b53-6065-4dc2-9683-5cac5f7e33d8,SBBG170514,90109,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,"T. J. Ayers, S. A. Junak, R. Scott, D. Young",NA,4/17/89,1989,4,17,107,NA,4/17/89,NA,coastal sage scrub; ridge,NA,NA,NA,NA,NA,cor lemon yellow,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Cruz Island: E of beach at Coches Prietos,NA,0,NA,33.9697,-119.7058,NAD83,1000,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:c75d69ed-ee6f-4730-a719-04a733d1dbea,http://cch2.org/portal/collections/individual/index.php?occid=114075
518955,SD,NA,NA,PreservedSpecimen,{C21348B9-009E-46D2-A8AC-B2FF220FAD9D},SD00032850,SD11128,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. peninsularis,NA,NA,NA,NA,NA,NA,Frank F. Gander,NA,4/17/35,1935,4,17,107,NA,17-Apr-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,2 miles east of Banner,NA,0,NA,33.08232,-116.51855,WGS84,805,NA,mak,NA,"TOPO! v3.4.2, GNIS",NA,NA,NA,NA,NA,NA,NA,unknownft.,NA,NA,NA,1/15/20 10:56,SD11128,43,urn:uuid:1cc43749-d336-41d5-86c4-a8f7b159d814,http://cch2.org/portal/collections/individual/index.php?occid=518955
3250235,UCJEPS,NA,NA,PreservedSpecimen,e9a78734-db78-45b4-9a11-13ba9693de35,UC855194,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,A. A. Heller,NA,4/17/38,1938,4,17,107,NA,Apr 17 1938,"Note beside label ""Elev. is given as 500' on sheet of same accession # at Dudley Herb.","on stony slope, Upper Sonoran Life Zone",NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Butte,NA,slope back of Salmon Hole (e of Chico); Chico Creek,NA,0,NA,39.776005,-121.751686,NAD27,415,NA,NA,NA,"Terrain Navigator 1:24,000",NA,NA,121,NA,NA,NA,NA,400 ft,NA,NA,NA,5/31/12 22:51,e9a78734-db78-45b4-9a11-13ba9693de35,46,urn:uuid:9978ac93-9320-433e-8b27-0151b8e699ec,http://cch2.org/portal/collections/individual/index.php?occid=3250235
3196918,UCJEPS,NA,NA,PreservedSpecimen,2a72c3fc-bc0a-4617-938e-2d05e5d9952b,UC1296260,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,R. F. Hoover,NA,4/17/48,1948,4,17,108,NA,Apr 17 1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Luis Obispo,NA,s Shandon; San Juan River,NA,0,NA,35.651926,-120.375988,WGS84,828,NA,UCBerkeley L,NA,GEOLocate,NA,georef from old CCH cumulative file; (copied from CAS456413),NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 8:20,2a72c3fc-bc0a-4617-938e-2d05e5d9952b,46,urn:uuid:948b8d91-40c0-4c6c-a261-c99dff23b2f6,http://cch2.org/portal/collections/individual/index.php?occid=3196918
56573,SBBG,NA,NA,PreservedSpecimen,303fb015-1556-487a-8d6a-79a324ed5b21,SBBG168564,77923,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Ralph Hoffmann,NA,4/18/32,1932,4,18,109,NA,4/18/32,NA,rocky slope,NA,NA,NA,NA,NA,petals yellow w/ orange bases,NA,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Rosa Island: above Water Cyn,NA,0,NA,33.988,-120.052,NAD83,1500,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:77da0aa6-8a1f-431d-8d05-4a33546cf3e2,http://cch2.org/portal/collections/individual/index.php?occid=56573
62531,SBBG,NA,NA,PreservedSpecimen,3c1cd326-3c18-47b1-b7a8-cc6f012dfff3,SBBG170499,15352,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,E. C. Twisselmann,NA,4/19/62,1962,4,19,109,NA,4/19/62,scattered to occasional,hillside; granitic sand & gravel,NA,NA,NA,NA,NA,petals orange,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Kern,NA,"Granite Station Rd, 4 mi W of Glennville",NA,0,NA,35.6876,-118.7316,NAD83,500,NA,NA,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,2650 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:c785b8f6-a16d-4df9-b4d9-5f0da67fac15,http://cch2.org/portal/collections/individual/index.php?occid=62531
63413,SBBG,NA,NA,PreservedSpecimen,3ded50e7-8a1c-49c9-a009-571536ee50cf,SBBG167329,70153,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Ralph Hoffmann,NA,4/19/25,1925,4,19,109,NA,4/19/25,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Los Angeles,NA,W border of Antelope Valley,NA,0,NA,34.6624,-118.3286,NAD83,5,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:5833bfa0-f5a0-474a-80b3-357d105e3248,http://cch2.org/portal/collections/individual/index.php?occid=63413
73565,SBBG,NA,NA,PreservedSpecimen,524b2e97-ae5f-4721-8a68-2fb98f9ca882,SBBG170518,47838,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Michael R. Benedict,NA,4/19/69,1969,4,19,109,NA,4/19/69,NA,hills,NA,NA,NA,NA,NA,NA,NA,Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,"Santa Cruz Island: N of Eucalyptus Grove, E of Christi",NA,0,NA,34.022,-119.862,NAD83,750,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:150c82a1-f3a7-46ab-9359-8100cc30a988,http://cch2.org/portal/collections/individual/index.php?occid=73565
127368,SBBG,NA,NA,PreservedSpecimen,beccbf1d-3bec-45b4-8042-e5a2f02e062d,SBBG168565,77924,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Ralph Hoffmann,NA,4/18/32,1932,4,18,109,NA,4/18/32,NA,rocky slope,NA,NA,NA,NA,NA,petals yellow w/ orange bases,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Rosa Island: above Water Cyn,NA,0,NA,33.988,-120.052,NAD83,1500,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:bd732c03-0a8b-4972-bb12-b1d3411636e7,http://cch2.org/portal/collections/individual/index.php?occid=127368
3366999,UCJEPS,NA,NA,PreservedSpecimen,a0ad0a45-2bf8-4156-af8a-3ecfb5423aa3,UC1126409,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,P. L. Johannsen,NA,4/18/36,1936,4,18,109,NA,Apr 18 1936,NA,"grass, slope 2",NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Calaveras,NA,1.4 mi s Valley Springs Pk. (Plot 9); Jackson Quadrangle,NA,0,NA,38.18551,-120.80533,NAD27,1241,NA,NA,NA,Terrain Navigator 5.03 1:24000,NA,NA,213,NA,NA,NA,NA,700 ft,NA,NA,NA,5/30/12 22:03,a0ad0a45-2bf8-4156-af8a-3ecfb5423aa3,46,urn:uuid:b088fd2d-b7a5-4547-9eb4-290bf50513bd,http://cch2.org/portal/collections/individual/index.php?occid=3366999
3489241,UCJEPS,NA,NA,PreservedSpecimen,24c2153e-9ba0-4323-a4bd-09afa6465a86,UC1126410,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,G. T. Nordstrom,NA,4/19/34,1934,4,19,109,NA,Apr 19 1934,NA,grass,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Sacramento,NA,2 1/4 mi s Alders; Sacramento Quadrangle,NA,0,NA,38.5968,-121.1922,NAD27,805,NA,NA,NA,trs2LL,NA,NA,60,NA,NA,NA,NA,200 ft,NA,NA,NA,5/30/12 22:03,24c2153e-9ba0-4323-a4bd-09afa6465a86,46,urn:uuid:c69e8ff1-b618-41ff-8c88-48d5013bcfdc,http://cch2.org/portal/collections/individual/index.php?occid=3489241
3196030,UCJEPS,NA,NA,PreservedSpecimen,2de1c554-c479-4168-b0ca-4f30e5e08cc6,UC1126399,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,C. A. Graham,NA,4/20/38,1938,4,20,110,NA,Apr 20 1938,NA,"Veg. Type: Gr underscored , ridge top",NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Luis Obispo,NA,1 mi wsw McKay; San Miguel Quadrangle,NA,0,NA,35.7846,-120.7375,NAD27,805,TRS: 25S11E1,NA,NA,trs2LL,NA,NA,259,NA,NA,NA,NA,850 ft,NA,NA,NA,5/30/12 22:03,2de1c554-c479-4168-b0ca-4f30e5e08cc6,46,urn:uuid:2846651e-955f-4166-ae55-7cd8a43f6298,http://cch2.org/portal/collections/individual/index.php?occid=3196030
3255436,UCJEPS,NA,NA,PreservedSpecimen,9056f2c0-7ecd-4330-90f3-69127f1d307a,JEPS51791,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Willis L. Jepson,NA,1891-04-20,1891,4,20,110,NA,Apr 20 1891,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Sutter,NA,South Butte Region of the Marysville Buttes,NA,0,NA,39.206127,-121.81979,NAD27,471,NA,NA,NA,"Terrain Navigator 5.03 USGS 1:24,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/26/19 14:03,9056f2c0-7ecd-4330-90f3-69127f1d307a,46,urn:uuid:9fb6daf4-8c48-4aaf-bef2-0a82712d2e25,http://cch2.org/portal/collections/individual/index.php?occid=3255436
3403601,UCJEPS,NA,NA,PreservedSpecimen,58baf4e0-a6c6-4fe5-97c8-98d6a6e604da,UC1126408,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,G. T. Nordstrom,NA,4/19/36,1936,4,19,110,NA,Apr 19 1936,NA,"Veg. Type: Gr underscored , slope 5% ne",NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Amador,NA,0.9 mi n Plymouth; Jackson Quadrangle,NA,0,NA,38.4888,-120.8438,NAD27,805,TRS: 7N10E2,NA,NA,trs2LL,NA,NA,304,NA,NA,NA,NA,1000 ft,NA,NA,NA,5/30/12 22:03,58baf4e0-a6c6-4fe5-97c8-98d6a6e604da,46,urn:uuid:82d76144-bb96-4c40-8362-d850a6770814,http://cch2.org/portal/collections/individual/index.php?occid=3403601
3439504,UCJEPS,NA,NA,PreservedSpecimen,a3d57ff3-29db-48ef-85bd-03b34064c681,UC1004699,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,J. M. Tucker,NA,4/20/51,1951,4,20,110,NA,Apr 20 1951,NA,sand dunes,NA,"plants glaucous, flowers ranging from bright yellow w/orange centers to cream color w/yellow centers",NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Point Conception; sand dunes,NA,0,NA,34.452,-120.467,NAD27,1000,NA,Santa Barbara Botanic Garden A,NA,Terrain Navigator 8.7,NA,georef from 2006-2015 archive backup file; Mon Feb 17 13:54:52 2014; (copied from SBBG3470),NA,NA,NA,NA,NA,NA,NA,NA,NA,5/30/12 20:59,a3d57ff3-29db-48ef-85bd-03b34064c681,46,urn:uuid:0495415e-1eec-44e2-863d-225600c76531,http://cch2.org/portal/collections/individual/index.php?occid=3439504
62054,SBBG,NA,NA,PreservedSpecimen,3b22d94d-347d-4009-a7c9-2f5b01945f0d,SBBG167319,113185,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,"E. Painter. E. Neese, M. Osborne",NA,4/21/97,1997,4,21,111,NA,4/21/97,NA,shaley gravel over clay; nearly level to gentle slope; oak-pine woodland,NA,NA,NA,NA,NA,"erect to ascending, to 4 dm tall; buds erect, cor yellow darkening to orange toward base","Quercus douglasii, Quercus lobata, Pinus sabiniana, Lupinus albifrons, Nassella cernua",Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Monterey,NA,"Fort Hunter Liggett: near River Rd, ca. 0.7 km SW of San Antonio River, ca. 5.2 ESE of lower Stony Reservoir; Ft Hunter Liggett",NA,0,NA,35.968,-121.219,NAD83,1200,NA,dwilken,NA,MyTopo,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:3a2f37ea-b025-4af9-b044-d785783d5789,http://cch2.org/portal/collections/individual/index.php?occid=62054
73725,SBBG,NA,NA,PreservedSpecimen,529d963d-f94a-4b1f-aa09-26b8859a7d47,SBBG168580,102406,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,M. Daily,NA,4/21/81,1981,4,21,111,NA,4/21/81,NA,bluff at ocean,NA,NA,NA,NA,NA,fls were pure white when colleted,E. maritima,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Rosa Island: ocean end of Arlington Cyn,NA,0,NA,33.9738,-120.14,NAD83,1000,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:2b6d3d2b-837e-4e96-a433-a4e7af715f0c,http://cch2.org/portal/collections/individual/index.php?occid=73725
101278,SBBG,NA,NA,PreservedSpecimen,89ee193b-0613-4b91-b216-531395c878ff,SBBG167334,44825,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,H. M. Pollard,NA,4/20/72,1972,4,20,111,NA,4/20/72,NA,bank,NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Ventura,NA,south end ofdried out Mirror LakeVentura Ave S of and near Baldwin Rd jct,NA,0,NA,34.423,-119.289,NAD83,500,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:26e83331-5b01-414c-adb8-819b402280d1,http://cch2.org/portal/collections/individual/index.php?occid=101278
3298227,UCJEPS,NA,NA,PreservedSpecimen,ce8c2bef-6230-468a-85de-008102ec0bf9,UC671907,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Evelyn Hart Nelson,NA,4/20/40,1940,4,20,111,NA,Apr 20 1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Santa Clara,NA,Loma Prieta Santa Cruz Mountains,NA,0,NA,37.10851,-121.83946,NAD27,658,NA,NA,NA,"Terrain Navigator, inferred",NA,NA,1160,NA,NA,NA,NA,3806 ft,NA,NA,NA,5/31/12 20:44,ce8c2bef-6230-468a-85de-008102ec0bf9,46,urn:uuid:5452a64b-434c-46a2-92a2-524fff701daf,http://cch2.org/portal/collections/individual/index.php?occid=3298227
518960,SD,NA,NA,PreservedSpecimen,{95EFC6EE-D1A5-418F-B57D-E793412FF48C},SD00032854,SD14641,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. peninsularis,NA,NA,NA,NA,NA,NA,Frank F. Gander,NA,4/21/36,1936,4,21,112,NA,21-Apr-36,NA,NA,NA,NA,NA,NA,NA,NA,NA,FFL,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,Burn in Harbison Canyon,NA,0,NA,32.81302,-116.83831,WGS84,2414,NA,mak,NA,TOPO! v3.4.2,NA,NA,NA,NA,NA,NA,NA,unknownft.,NA,NA,NA,1/15/20 10:56,SD14641,43,urn:uuid:393df374-f2d2-48eb-88aa-0587169958d3,http://cch2.org/portal/collections/individual/index.php?occid=518960
88514,SBBG,NA,NA,PreservedSpecimen,70037333-019e-480f-b051-86d3ce35081f,SBBG169379,124289,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,R. Burgess,P. Munro,4/23/03,2003,4,23,113,NA,4/23/03,scattered,clay (Conejo Volcanic) loam; full sun; coastal sage scrub,NA,NA,NA,NA,NA,ann; orange cor; 2-3 dm tall,"Eriogonum fasciculatum, Centaurea melitensis, Avena",Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Ventura,NA,"Tierra Rejada Valley, ranch NE of St Hwy 23 and Olsen Rd intersection",NA,0,NA,34.253,-118.834,NAD83,1000,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,720 ft,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:65bbff56-630c-4ea6-9062-b0ecb69fddb0,http://cch2.org/portal/collections/individual/index.php?occid=88514
111907,SBBG,NA,NA,PreservedSpecimen,9f81f9c4-e4bf-46ff-8696-7ac896c23b7c,SBBG170527,77922,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Ralph Hoffmann,NA,4/22/32,1932,4,22,113,NA,4/22/32,NA,"steep, rocky slope",NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Cruz Island: Pelican Harbor,NA,0,NA,34.032,-119.702,NAD27,750,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:4d56b104-16a2-4dfb-a86d-5d56cc5d1a14,http://cch2.org/portal/collections/individual/index.php?occid=111907
